时间 - Uba,Voltage [V] - Uba
27:45.1,-0.049991
27:45.1,-0.0577031
27:45.1,-0.0493483
27:45.1,-0.0570604
27:45.1,-0.0483843
27:45.1,-0.0557751
27:45.1,-0.0474203
27:45.1,-0.0551324
27:45.1,-0.0477417
27:45.1,-0.0557751
27:45.1,-0.048063
27:45.1,-0.0554538
27:45.1,-0.0474203
27:45.1,-0.0551324
27:45.1,-0.0464563
27:45.1,-0.0544897
27:45.1,-0.0467776
27:45.1,-0.0548111
27:45.1,-0.0483843
27:45.1,-0.0573818
27:45.1,-0.049991
27:45.1,-0.0580245
27:45.1,-0.0503124
27:45.1,-0.0573818
27:45.1,-0.049027
27:45.1,-0.0564178
27:45.1,-0.0496697
27:45.1,-0.0580245
27:45.1,-0.0515977
27:45.1,-0.0605952
27:45.1,-0.0528831
27:45.1,-0.0612378
27:45.1,-0.0551324
27:45.1,-0.0641299
27:45.1,-0.0580245
27:45.1,-0.0663792
27:45.1,-0.0593098
27:45.1,-0.0667006
27:45.1,-0.0586671
27:45.1,-0.0660579
27:45.1,-0.0586671
27:45.1,-0.0654152
27:45.1,-0.0573818
27:45.1,-0.0647726
27:45.1,-0.0570604
27:45.1,-0.0650939
27:45.1,-0.0589885
27:45.1,-0.0679859
27:45.1,-0.0609165
27:45.1,-0.0692713
27:45.1,-0.0615592
27:45.1,-0.0692713
27:45.1,-0.0612378
27:45.1,-0.0683073
27:45.1,-0.0615592
27:45.1,-0.0683073
27:45.1,-0.0612378
27:45.1,-0.0683073
27:45.1,-0.0599525
27:45.1,-0.0679859
27:45.1,-0.0618805
27:45.1,-0.0692713
27:45.1,-0.0625232
27:45.1,-0.070878
27:45.1,-0.0631659
27:45.1,-0.070878
27:45.1,-0.0628445
27:45.1,-0.0695926
27:45.1,-0.0625232
27:45.1,-0.0695926
27:45.1,-0.0615592
27:45.1,-0.0692713
27:45.1,-0.0609165
27:45.1,-0.0676646
27:45.1,-0.0602738
27:45.1,-0.0673433
27:45.1,-0.0593098
27:45.1,-0.0667006
27:45.1,-0.0596312
27:45.1,-0.0667006
27:45.1,-0.0602738
27:45.1,-0.0679859
27:45.1,-0.0605952
27:45.1,-0.0673433
27:45.1,-0.0593098
27:45.1,-0.0663792
27:45.1,-0.0577031
27:45.1,-0.0638085
27:45.1,-0.0560964
27:45.1,-0.0634872
27:45.1,-0.0554538
27:45.1,-0.0618805
27:45.1,-0.0560964
27:45.1,-0.0634872
27:45.1,-0.0560964
27:45.1,-0.0628445
27:45.1,-0.0557751
27:45.1,-0.0618805
27:45.1,-0.0538471
27:45.1,-0.0615592
27:45.1,-0.0528831
27:45.1,-0.0596312
27:45.1,-0.0515977
27:45.1,-0.0589885
27:45.1,-0.0515977
27:45.1,-0.0583458
27:45.1,-0.050955
27:45.1,-0.0583458
27:45.1,-0.049991
27:45.1,-0.0567391
27:45.1,-0.0496697
27:45.1,-0.0557751
27:45.1,-0.0487057
27:45.1,-0.0560964
27:45.1,-0.048063
27:45.1,-0.0554538
27:45.1,-0.048063
27:45.1,-0.0551324
27:45.1,-0.0474203
27:45.1,-0.0544897
27:45.1,-0.0474203
27:45.1,-0.0538471
27:45.1,-0.0483843
27:45.1,-0.0551324
27:45.1,-0.0477417
27:45.1,-0.0548111
27:45.1,-0.0477417
27:45.1,-0.0544897
27:45.1,-0.0464563
27:45.1,-0.0538471
27:45.1,-0.0467776
27:45.1,-0.0528831
27:45.1,-0.0454923
27:45.1,-0.051919
27:45.1,-0.0445283
27:45.1,-0.050955
27:45.1,-0.0445283
27:45.1,-0.0522404
27:45.1,-0.0445283
27:45.1,-0.0512764
27:45.1,-0.0448496
27:45.1,-0.0515977
27:45.1,-0.0442069
27:45.1,-0.0512764
27:45.1,-0.0438856
27:45.1,-0.0512764
27:45.1,-0.0448496
27:45.1,-0.0522404
27:45.1,-0.0448496
27:45.1,-0.0522404
27:45.1,-0.0458136
27:45.1,-0.0535257
27:45.1,-0.0477417
27:45.1,-0.0551324
27:45.1,-0.0493483
27:45.1,-0.0570604
27:45.1,-0.0496697
27:45.1,-0.0557751
27:45.1,-0.049027
27:45.1,-0.0557751
27:45.1,-0.0487057
27:45.1,-0.0557751
27:45.1,-0.049991
27:45.1,-0.0580245
27:45.1,-0.050955
27:45.1,-0.0583458
27:45.1,-0.0525617
27:45.1,-0.0593098
27:45.1,-0.0528831
27:45.1,-0.0605952
27:45.1,-0.0538471
27:45.1,-0.0605952
27:45.1,-0.0535257
27:45.1,-0.0609165
27:45.1,-0.0538471
27:45.1,-0.0609165
27:45.1,-0.0538471
27:45.1,-0.0609165
27:45.1,-0.0544897
27:45.1,-0.0625232
27:45.1,-0.0554538
27:45.1,-0.0622019
27:45.1,-0.0544897
27:45.1,-0.0605952
27:45.1,-0.0535257
27:45.1,-0.0605952
27:45.1,-0.0532044
27:45.1,-0.0596312
27:45.1,-0.0544897
27:45.1,-0.0622019
27:45.1,-0.0554538
27:45.1,-0.0618805
27:45.1,-0.0544897
27:45.1,-0.0612378
27:45.1,-0.0541684
27:45.1,-0.0599525
27:45.1,-0.0522404
27:45.1,-0.0577031
27:45.1,-0.0512764
27:45.1,-0.0577031
27:45.1,-0.0503124
27:45.1,-0.0570604
27:45.1,-0.049991
27:45.1,-0.0567391
27:45.1,-0.0496697
27:45.1,-0.0554538
27:45.1,-0.0487057
27:45.1,-0.0541684
27:45.1,-0.048063
27:45.1,-0.0544897
27:45.1,-0.049027
27:45.1,-0.0554538
27:45.1,-0.049027
27:45.1,-0.0548111
27:45.1,-0.0477417
27:45.1,-0.0528831
27:45.1,-0.0474203
27:45.1,-0.0548111
27:45.1,-0.0477417
27:45.1,-0.0538471
27:45.1,-0.0477417
27:45.1,-0.0535257
27:45.1,-0.0464563
27:45.1,-0.0532044
27:45.1,-0.047099
27:45.1,-0.0541684
27:45.1,-0.047099
27:45.1,-0.0532044
27:45.1,-0.0458136
27:45.1,-0.0515977
27:45.1,-0.0448496
27:45.1,-0.0512764
27:45.1,-0.0448496
27:45.1,-0.0515977
27:45.1,-0.0458136
27:45.1,-0.051919
27:45.1,-0.0454923
27:45.1,-0.0512764
27:45.1,-0.0454923
27:45.1,-0.0525617
27:45.1,-0.0458136
27:45.1,-0.050955
27:45.1,-0.0445283
27:45.1,-0.050955
27:45.1,-0.0448496
27:45.1,-0.0503124
27:45.1,-0.0435643
27:45.1,-0.0496697
27:45.1,-0.0442069
27:45.1,-0.0496697
27:45.1,-0.0429216
27:45.1,-0.049027
27:45.1,-0.0442069
27:45.1,-0.050955
27:45.1,-0.045171
27:45.1,-0.0522404
27:45.1,-0.0458136
27:45.1,-0.0512764
27:45.1,-0.0454923
27:45.1,-0.0506337
27:45.1,-0.0445283
27:45.1,-0.0512764
27:45.1,-0.0458136
27:45.1,-0.0522404
27:45.1,-0.0458136
27:45.1,-0.051919
27:45.1,-0.046135
27:45.1,-0.0522404
27:45.1,-0.0474203
27:45.1,-0.0538471
27:45.1,-0.0487057
27:45.1,-0.0538471
27:45.1,-0.0487057
27:45.1,-0.0551324
27:45.1,-0.0496697
27:45.1,-0.0567391
27:45.1,-0.0506337
27:45.1,-0.0560964
27:45.1,-0.0506337
27:45.1,-0.0567391
27:45.1,-0.049991
27:45.1,-0.0557751
27:45.1,-0.0496697
27:45.1,-0.0554538
27:45.1,-0.0493483
27:45.1,-0.0557751
27:45.1,-0.0496697
27:45.1,-0.0551324
27:45.1,-0.0493483
27:45.1,-0.0548111
27:45.1,-0.049027
27:45.1,-0.0544897
27:45.1,-0.0487057
27:45.1,-0.0541684
27:45.1,-0.0477417
27:45.1,-0.051919
27:45.1,-0.0467776
27:45.1,-0.0532044
27:45.1,-0.0467776
27:45.1,-0.0522404
27:45.1,-0.048063
27:45.1,-0.0541684
27:45.1,-0.0487057
27:45.1,-0.0544897
27:45.1,-0.049027
27:45.1,-0.0554538
27:45.1,-0.0493483
27:45.1,-0.0544897
27:45.1,-0.0503124
27:45.1,-0.0557751
27:45.1,-0.0515977
27:45.1,-0.0577031
27:45.1,-0.0512764
27:45.1,-0.0564178
27:45.1,-0.0525617
27:45.1,-0.0593098
27:45.1,-0.0532044
27:45.1,-0.0589885
27:45.1,-0.0532044
27:45.1,-0.0580245
27:45.1,-0.0528831
27:45.1,-0.0580245
27:45.1,-0.0522404
27:45.1,-0.0570604
27:45.1,-0.050955
27:45.1,-0.0557751
27:45.1,-0.049991
27:45.1,-0.0554538
27:45.1,-0.0496697
27:45.1,-0.0548111
27:45.1,-0.049027
27:45.1,-0.0538471
27:45.1,-0.0483843
27:45.1,-0.0541684
27:45.1,-0.048063
27:45.1,-0.0538471
27:45.1,-0.0477417
27:45.1,-0.0525617
27:45.1,-0.0467776
27:45.1,-0.0522404
27:45.1,-0.046135
27:45.1,-0.051919
27:45.1,-0.0467776
27:45.1,-0.051919
27:45.1,-0.0477417
27:45.1,-0.0535257
27:45.1,-0.047099
27:45.1,-0.051919
27:45.1,-0.0467776
27:45.1,-0.050955
27:45.1,-0.0454923
27:45.1,-0.049991
27:45.1,-0.0458136
27:45.1,-0.0503124
27:45.1,-0.0448496
27:45.1,-0.049991
27:45.1,-0.0448496
27:45.1,-0.049991
27:45.1,-0.045171
27:45.1,-0.049991
27:45.1,-0.0458136
27:45.1,-0.050955
27:45.1,-0.0454923
27:45.1,-0.0503124
27:45.1,-0.045171
27:45.1,-0.049991
27:45.1,-0.0438856
27:45.1,-0.0487057
27:45.1,-0.0448496
27:45.1,-0.0493483
27:45.1,-0.0442069
27:45.1,-0.0493483
27:45.1,-0.0454923
27:45.1,-0.049991
27:45.1,-0.0458136
27:45.1,-0.0503124
27:45.1,-0.045171
27:45.1,-0.0493483
27:45.1,-0.0454923
27:45.1,-0.0503124
27:45.1,-0.047099
27:45.1,-0.051919
27:45.1,-0.048063
27:45.1,-0.0528831
27:45.1,-0.0483843
27:45.1,-0.0525617
27:45.1,-0.049991
27:45.1,-0.0564178
27:45.1,-0.051919
27:45.1,-0.0564178
27:45.1,-0.0522404
27:45.1,-0.0567391
27:45.1,-0.0525617
27:45.1,-0.0573818
27:45.1,-0.0532044
27:45.1,-0.0570604
27:45.1,-0.0528831
27:45.1,-0.0570604
27:45.1,-0.0528831
27:45.1,-0.0567391
27:45.1,-0.0532044
27:45.1,-0.0570604
27:45.1,-0.0535257
27:45.1,-0.0583458
27:45.1,-0.0532044
27:45.1,-0.0567391
27:45.1,-0.0528831
27:45.1,-0.0567391
27:45.1,-0.0532044
27:45.1,-0.0577031
27:45.1,-0.0544897
27:45.1,-0.0596312
27:45.1,-0.0554538
27:45.1,-0.0586671
27:45.1,-0.0554538
27:45.1,-0.0593098
27:45.1,-0.0557751
27:45.1,-0.0589885
27:45.1,-0.0564178
27:45.1,-0.0612378
27:45.1,-0.0593098
27:45.1,-0.0638085
27:45.1,-0.0602738
27:45.1,-0.0634872
27:45.1,-0.0605952
27:45.1,-0.0644512
27:45.1,-0.0609165
27:45.1,-0.0641299
27:45.1,-0.0602738
27:45.1,-0.0634872
27:45.1,-0.0602738
27:45.1,-0.0631659
27:45.1,-0.0615592
27:45.1,-0.0647726
27:45.1,-0.0618805
27:45.1,-0.0644512
27:45.1,-0.0615592
27:45.1,-0.0634872
27:45.1,-0.0615592
27:45.1,-0.0638085
27:45.1,-0.0609165
27:45.1,-0.0618805
27:45.1,-0.0605952
27:45.1,-0.0618805
27:45.1,-0.0605952
27:45.1,-0.0609165
27:45.1,-0.0612378
27:45.1,-0.0634872
27:45.1,-0.0618805
27:45.1,-0.0618805
27:45.1,-0.0615592
27:45.1,-0.0612378
27:45.1,-0.0609165
27:45.1,-0.0602738
27:45.1,-0.0596312
27:45.1,-0.0573818
27:45.1,-0.0589885
27:45.1,-0.0580245
27:45.1,-0.0593098
27:45.1,-0.0564178
27:45.1,-0.0586671
27:45.1,-0.0560964
27:45.1,-0.0583458
27:45.1,-0.0551324
27:45.1,-0.0586671
27:45.1,-0.0541684
27:45.1,-0.0586671
27:45.1,-0.0538471
27:45.1,-0.0580245
27:45.1,-0.051919
27:45.1,-0.0573818
27:45.1,-0.050955
27:45.1,-0.0577031
27:45.1,-0.0503124
27:45.1,-0.0570604
27:45.1,-0.0487057
27:45.1,-0.0567391
27:45.1,-0.048063
27:45.1,-0.0570604
27:45.1,-0.0493483
27:45.1,-0.0567391
27:45.1,-0.0474203
27:45.1,-0.0557751
27:45.1,-0.046135
27:45.1,-0.0557751
27:45.1,-0.0464563
27:45.1,-0.0535257
27:45.1,-0.0438856
27:45.1,-0.0522404
27:45.1,-0.0448496
27:45.1,-0.0532044
27:45.1,-0.0445283
27:45.1,-0.0525617
27:45.1,-0.0442069
27:45.1,-0.0528831
27:45.1,-0.0448496
27:45.1,-0.0538471
27:45.1,-0.0467776
27:45.1,-0.0554538
27:45.1,-0.047099
27:45.1,-0.0557751
27:45.1,-0.048063
27:45.1,-0.0560964
27:45.1,-0.0474203
27:45.1,-0.0564178
27:45.1,-0.0493483
27:45.1,-0.0583458
27:45.1,-0.050955
27:45.1,-0.0593098
27:45.1,-0.0512764
27:45.1,-0.0602738
27:45.1,-0.0525617
27:45.1,-0.0599525
27:45.1,-0.0522404
27:45.1,-0.0602738
27:45.1,-0.051919
27:45.1,-0.0602738
27:45.1,-0.0515977
27:45.1,-0.0612378
27:45.1,-0.0538471
27:45.1,-0.0628445
27:45.1,-0.0538471
27:45.1,-0.0618805
27:45.1,-0.0532044
27:45.1,-0.0618805
27:45.1,-0.0532044
27:45.1,-0.0622019
27:45.1,-0.0544897
27:45.1,-0.0634872
27:45.1,-0.0557751
27:45.1,-0.0644512
27:45.1,-0.0557751
27:45.1,-0.0641299
27:45.1,-0.0557751
27:45.1,-0.0644512
27:45.1,-0.0554538
27:45.1,-0.0641299
27:45.1,-0.0560964
27:45.1,-0.0641299
27:45.1,-0.0554538
27:45.1,-0.0638085
27:45.1,-0.0557751
27:45.1,-0.0631659
27:45.1,-0.0544897
27:45.1,-0.0628445
27:45.1,-0.0548111
27:45.1,-0.0628445
27:45.1,-0.0544897
27:45.1,-0.0615592
27:45.1,-0.0522404
27:45.1,-0.0605952
27:45.1,-0.0528831
27:45.1,-0.0602738
27:45.1,-0.0512764
27:45.1,-0.0599525
27:45.1,-0.0515977
27:45.1,-0.0596312
27:45.1,-0.0512764
27:45.1,-0.0586671
27:45.1,-0.0503124
27:45.1,-0.0593098
27:45.1,-0.051919
27:45.1,-0.0599525
27:45.1,-0.0512764
27:45.1,-0.0589885
27:45.1,-0.0506337
27:45.1,-0.0580245
27:45.1,-0.0493483
27:45.1,-0.0570604
27:45.1,-0.049027
27:45.1,-0.0573818
27:45.1,-0.049027
27:45.1,-0.0564178
27:45.1,-0.0464563
27:45.1,-0.0560964
27:45.1,-0.0474203
27:45.1,-0.0560964
27:45.1,-0.048063
27:45.1,-0.0564178
27:45.1,-0.0493483
27:45.1,-0.0567391
27:45.1,-0.0487057
27:45.1,-0.0567391
27:45.1,-0.0474203
27:45.1,-0.0554538
27:45.1,-0.0467776
27:45.1,-0.0551324
27:45.1,-0.046135
27:45.1,-0.0551324
27:45.1,-0.0464563
27:45.1,-0.0544897
27:45.1,-0.0464563
27:45.1,-0.0551324
27:45.1,-0.0464563
27:45.1,-0.0548111
27:45.1,-0.046135
27:45.1,-0.0541684
27:45.1,-0.0454923
27:45.1,-0.0548111
27:45.1,-0.046135
27:45.1,-0.0551324
27:45.1,-0.0474203
27:45.1,-0.0557751
27:45.1,-0.047099
27:45.1,-0.0554538
27:45.1,-0.0464563
27:45.1,-0.0551324
27:45.1,-0.0464563
27:45.1,-0.0560964
27:45.1,-0.0493483
27:45.1,-0.0580245
27:45.1,-0.0493483
27:45.1,-0.0570604
27:45.1,-0.048063
27:45.1,-0.0567391
27:45.1,-0.0477417
27:45.1,-0.0551324
27:45.1,-0.047099
27:45.1,-0.0554538
27:45.1,-0.0467776
27:45.1,-0.0554538
27:45.1,-0.0467776
27:45.1,-0.0544897
27:45.1,-0.0464563
27:45.1,-0.0548111
27:45.1,-0.047099
27:45.1,-0.0554538
27:45.1,-0.0487057
27:45.1,-0.0570604
27:45.1,-0.0487057
27:45.1,-0.0564178
27:45.1,-0.0474203
27:45.1,-0.0564178
27:45.1,-0.0487057
27:45.1,-0.0564178
27:45.1,-0.049027
27:45.1,-0.0570604
27:45.1,-0.048063
27:45.1,-0.0557751
27:45.1,-0.0477417
27:45.1,-0.0567391
27:45.1,-0.0503124
27:45.1,-0.0596312
27:45.1,-0.0522404
27:45.1,-0.0609165
27:45.1,-0.0525617
27:45.1,-0.0612378
27:45.1,-0.0535257
27:45.1,-0.0631659
27:45.1,-0.0560964
27:45.1,-0.0657366
27:45.1,-0.0583458
27:45.1,-0.0676646
27:45.1,-0.0589885
27:45.1,-0.0689499
27:45.1,-0.0615592
27:45.1,-0.071842
27:45.1,-0.0647726
27:45.1,-0.0734487
27:45.1,-0.0650939
27:45.1,-0.07377
27:45.1,-0.0657366
27:45.1,-0.07377
27:45.1,-0.0657366
27:45.1,-0.0740914
27:45.1,-0.0660579
27:45.1,-0.074734
27:45.1,-0.0660579
27:45.1,-0.075698
27:45.1,-0.0679859
27:45.1,-0.0769834
27:45.1,-0.0683073
27:45.1,-0.0766621
27:45.1,-0.0673433
27:45.1,-0.0750554
27:45.1,-0.0660579
27:45.1,-0.0740914
27:45.1,-0.0647726
27:45.1,-0.071842
27:45.1,-0.0622019
27:45.1,-0.070878
27:45.1,-0.0618805
27:45.1,-0.0702353
27:45.1,-0.0622019
27:45.1,-0.0705566
27:45.1,-0.0612378
27:45.1,-0.069914
27:45.1,-0.0612378
27:45.1,-0.0692713
27:45.1,-0.0612378
27:45.1,-0.0689499
27:45.1,-0.0599525
27:45.1,-0.0670219
27:45.1,-0.0586671
27:45.1,-0.0660579
27:45.1,-0.0560964
27:45.1,-0.0638085
27:45.1,-0.0564178
27:45.1,-0.0638085
27:45.1,-0.0554538
27:45.1,-0.0634872
27:45.1,-0.0551324
27:45.1,-0.0625232
27:45.1,-0.0541684
27:45.1,-0.0622019
27:45.1,-0.0535257
27:45.1,-0.0618805
27:45.1,-0.0541684
27:45.1,-0.0622019
27:45.1,-0.0532044
27:45.1,-0.0605952
27:45.1,-0.0515977
27:45.1,-0.0599525
27:45.1,-0.050955
27:45.1,-0.0583458
27:45.1,-0.0503124
27:45.1,-0.0577031
27:45.1,-0.0493483
27:45.1,-0.0570604
27:45.1,-0.0493483
27:45.1,-0.0577031
27:45.1,-0.0496697
27:45.1,-0.0586671
27:45.1,-0.0512764
27:45.1,-0.0593098
27:45.1,-0.0503124
27:45.1,-0.0583458
27:45.1,-0.0493483
27:45.1,-0.0570604
27:45.1,-0.0493483
27:45.1,-0.0573818
27:45.1,-0.0487057
27:45.1,-0.0557751
27:45.1,-0.0474203
27:45.1,-0.0560964
27:45.1,-0.0487057
27:45.1,-0.0564178
27:45.1,-0.0474203
27:45.1,-0.0560964
27:45.1,-0.047099
27:45.1,-0.0557751
27:45.1,-0.0474203
27:45.1,-0.0554538
27:45.1,-0.048063
27:45.1,-0.0560964
27:45.1,-0.0474203
27:45.1,-0.0560964
27:45.1,-0.049027
27:45.1,-0.0564178
27:45.1,-0.0474203
27:45.1,-0.0564178
27:45.1,-0.048063
27:45.1,-0.0564178
27:45.1,-0.0487057
27:45.1,-0.0560964
27:45.1,-0.0483843
27:45.1,-0.0567391
27:45.1,-0.0496697
27:45.1,-0.0580245
27:45.1,-0.0512764
27:45.1,-0.0609165
27:45.1,-0.0538471
27:45.1,-0.0618805
27:45.1,-0.0528831
27:45.1,-0.0615592
27:45.1,-0.0532044
27:45.1,-0.0612378
27:45.1,-0.0528831
27:45.1,-0.0605952
27:45.1,-0.0532044
27:45.1,-0.0605952
27:45.1,-0.0528831
27:45.1,-0.0612378
27:45.1,-0.0528831
27:45.1,-0.0609165
27:45.1,-0.0522404
27:45.1,-0.0602738
27:45.1,-0.051919
27:45.1,-0.0602738
27:45.1,-0.0532044
27:45.1,-0.0605952
27:45.1,-0.0525617
27:45.1,-0.0612378
27:45.1,-0.0538471
27:45.1,-0.0615592
27:45.1,-0.0535257
27:45.1,-0.0622019
27:45.1,-0.0544897
27:45.1,-0.0625232
27:45.1,-0.0538471
27:45.1,-0.0615592
27:45.1,-0.0532044
27:45.1,-0.0625232
27:45.1,-0.0554538
27:45.1,-0.0634872
27:45.1,-0.0554538
27:45.1,-0.0634872
27:45.1,-0.0548111
27:45.1,-0.0628445
27:45.1,-0.0548111
27:45.1,-0.0631659
27:45.1,-0.0564178
27:45.1,-0.0641299
27:45.1,-0.0560964
27:45.1,-0.0634872
27:45.1,-0.0548111
27:45.1,-0.0618805
27:45.1,-0.0535257
27:45.1,-0.0609165
27:45.1,-0.051919
27:45.1,-0.0599525
27:45.1,-0.0525617
27:45.1,-0.0593098
27:45.1,-0.050955
27:45.1,-0.0589885
27:45.1,-0.0512764
27:45.1,-0.0583458
27:45.1,-0.049991
27:45.1,-0.0583458
27:45.1,-0.0496697
27:45.1,-0.0573818
27:45.1,-0.0487057
27:45.1,-0.0564178
27:45.1,-0.048063
27:45.1,-0.0564178
27:45.1,-0.0474203
27:45.1,-0.0548111
27:45.1,-0.0474203
27:45.1,-0.0544897
27:45.1,-0.046135
27:45.1,-0.0538471
27:45.1,-0.046135
27:45.1,-0.0532044
27:45.1,-0.0458136
27:45.1,-0.0535257
27:45.1,-0.0448496
27:45.1,-0.051919
27:45.1,-0.0429216
27:45.1,-0.049991
27:45.1,-0.0416362
27:45.1,-0.049027
27:45.1,-0.0403509
27:45.1,-0.0483843
27:45.1,-0.0403509
27:45.1,-0.0477417
27:45.1,-0.0397082
27:45.1,-0.0474203
27:45.1,-0.0403509
27:45.1,-0.0487057
27:45.1,-0.0419576
27:45.1,-0.049991
27:45.1,-0.0413149
27:45.1,-0.0503124
27:45.1,-0.0429216
27:45.1,-0.0506337
27:45.1,-0.0422789
27:45.1,-0.0503124
27:45.1,-0.0422789
27:45.1,-0.049991
27:45.1,-0.0422789
27:45.1,-0.0503124
27:45.1,-0.0422789
27:45.1,-0.0503124
27:45.1,-0.0422789
27:45.1,-0.0503124
27:45.1,-0.0426002
27:45.1,-0.050955
27:45.1,-0.0426002
27:45.1,-0.0493483
27:45.1,-0.0409936
27:45.1,-0.049027
27:45.1,-0.0416362
27:45.1,-0.0503124
27:45.1,-0.0426002
27:45.1,-0.049991
27:45.1,-0.0419576
27:45.1,-0.0506337
27:45.1,-0.0435643
27:45.1,-0.0512764
27:45.1,-0.0429216
27:45.1,-0.0503124
27:45.1,-0.0432429
27:45.1,-0.0506337
27:45.1,-0.0429216
27:45.1,-0.050955
27:45.1,-0.0429216
27:45.1,-0.050955
27:45.1,-0.0432429
27:45.1,-0.050955
27:45.1,-0.0438856
27:45.1,-0.051919
27:45.1,-0.045171
27:45.1,-0.0532044
27:45.1,-0.0464563
27:45.1,-0.0541684
27:45.1,-0.0467776
27:45.1,-0.0541684
27:45.1,-0.0467776
27:45.1,-0.0544897
27:45.1,-0.0467776
27:45.1,-0.0544897
27:45.1,-0.047099
27:45.1,-0.0544897
27:45.1,-0.0477417
27:45.1,-0.0557751
27:45.1,-0.0477417
27:45.1,-0.0554538
27:45.1,-0.048063
27:45.1,-0.0557751
27:45.1,-0.0493483
27:45.1,-0.0570604
27:45.1,-0.0496697
27:45.1,-0.0577031
27:45.1,-0.049991
27:45.1,-0.0577031
27:45.1,-0.049991
27:45.1,-0.0573818
27:45.1,-0.0493483
27:45.1,-0.0580245
27:45.1,-0.0515977
27:45.1,-0.0586671
27:45.1,-0.049991
27:45.1,-0.0567391
27:45.1,-0.0483843
27:45.1,-0.0557751
27:45.1,-0.048063
27:45.1,-0.0544897
27:45.1,-0.0467776
27:45.1,-0.0538471
27:45.1,-0.0467776
27:45.1,-0.0538471
27:45.1,-0.0454923
27:45.1,-0.0535257
27:45.1,-0.0458136
27:45.1,-0.0532044
27:45.1,-0.0458136
27:45.1,-0.0535257
27:45.1,-0.046135
27:45.1,-0.0535257
27:45.1,-0.0454923
27:45.1,-0.0528831
27:45.1,-0.0454923
27:45.1,-0.0528831
27:45.1,-0.0448496
27:45.1,-0.0512764
27:45.1,-0.0429216
27:45.1,-0.0503124
27:45.1,-0.0432429
27:45.1,-0.050955
27:45.1,-0.0438856
27:45.1,-0.0515977
27:45.1,-0.0445283
27:45.1,-0.0515977
27:45.1,-0.0438856
27:45.1,-0.0506337
27:45.1,-0.0419576
27:45.1,-0.049027
27:45.1,-0.0416362
27:45.1,-0.049027
27:45.1,-0.0413149
27:45.1,-0.048063
27:45.1,-0.0400295
27:45.1,-0.0464563
27:45.1,-0.0384229
27:45.1,-0.0445283
27:45.1,-0.0355308
27:45.1,-0.0416362
27:45.1,-0.0329601
27:45.1,-0.0397082
27:45.1,-0.0319961
27:45.1,-0.0390655
27:45.1,-0.0313534
27:45.1,-0.0384229
27:45.1,-0.0313534
27:45.1,-0.0384229
27:45.1,-0.0310321
27:45.1,-0.0384229
27:45.1,-0.0323174
27:45.1,-0.0390655
27:45.1,-0.0310321
27:45.1,-0.0400295
27:45.1,-0.0326388
27:45.1,-0.0403509
27:45.1,-0.0329601
27:45.1,-0.0403509
27:45.1,-0.0336028
27:45.1,-0.0397082
27:45.1,-0.0319961
27:45.1,-0.0387442
27:45.1,-0.0316748
27:45.1,-0.0381015
27:45.1,-0.0310321
27:45.1,-0.0377802
27:45.1,-0.0297467
27:45.1,-0.0371375
27:45.1,-0.0316748
27:45.1,-0.0390655
27:45.1,-0.0316748
27:45.1,-0.0393869
27:45.1,-0.0339241
27:45.1,-0.0409936
27:45.1,-0.0342455
27:45.1,-0.0426002
27:45.1,-0.0368162
27:45.1,-0.0435643
27:45.1,-0.0361735
27:45.1,-0.0438856
27:45.1,-0.0364948
27:45.1,-0.0442069
27:45.1,-0.0377802
27:45.1,-0.046135
27:45.1,-0.0403509
27:45.1,-0.048063
27:45.1,-0.0416362
27:45.1,-0.049027
27:45.1,-0.0419576
27:45.1,-0.0493483
27:45.1,-0.0426002
27:45.1,-0.0493483
27:45.1,-0.0419576
27:45.1,-0.049027
27:45.1,-0.0422789
27:45.1,-0.049027
27:45.1,-0.0422789
27:45.1,-0.0503124
27:45.1,-0.0429216
27:45.1,-0.0506337
27:45.1,-0.045171
27:45.1,-0.050955
27:45.1,-0.0432429
27:45.1,-0.049991
27:45.1,-0.0445283
27:45.1,-0.051919
27:45.1,-0.0454923
27:45.1,-0.0522404
27:45.1,-0.0448496
27:45.1,-0.0515977
27:45.1,-0.0445283
27:45.1,-0.0512764
27:45.1,-0.0442069
27:45.1,-0.0512764
27:45.1,-0.0448496
27:45.1,-0.051919
27:45.1,-0.0458136
27:45.1,-0.0522404
27:45.1,-0.0454923
27:45.1,-0.0525617
27:45.1,-0.045171
27:45.1,-0.0522404
27:45.1,-0.0454923
27:45.1,-0.0525617
27:45.1,-0.0458136
27:45.1,-0.0525617
27:45.1,-0.0454923
27:45.1,-0.0525617
27:45.1,-0.046135
27:45.1,-0.0535257
27:45.1,-0.047099
27:45.1,-0.0544897
27:45.1,-0.0477417
27:45.1,-0.0541684
27:45.1,-0.0477417
27:45.1,-0.0544897
27:45.1,-0.0474203
27:45.1,-0.0544897
27:45.1,-0.0477417
27:45.1,-0.0544897
27:45.1,-0.047099
27:45.1,-0.0535257
27:45.1,-0.0477417
27:45.1,-0.0538471
27:45.1,-0.048063
27:45.1,-0.0544897
27:45.1,-0.0474203
27:45.1,-0.0538471
27:45.1,-0.0464563
27:45.1,-0.0535257
27:45.1,-0.0448496
27:45.1,-0.0522404
27:45.1,-0.045171
27:45.1,-0.0512764
27:45.1,-0.0445283
27:45.1,-0.0506337
27:45.1,-0.0448496
27:45.1,-0.0515977
27:45.1,-0.0442069
